performance	metric	DataSet	method	perturb	DEG	Ncontrol	Nimputed	Nstimulated	seed
0.0066	mse	Replogle_K562essential	GEARS	CDC123	5000	2000	112	112	1
0.0139	mse	Replogle_K562essential	GEARS	CENPC	100	2000	124	124	1
0.0054	mse	Replogle_K562essential	GEARS	CENPC	5000	2000	124	124	1
0.0316	mse	Replogle_K562essential	GEARS	CENPK	100	2000	97	97	1
0.0081	mse	Replogle_K562essential	GEARS	CENPK	5000	2000	97	97	1
0.0174	mse	Replogle_K562essential	GEARS	CENPN	100	2000	147	147	1
0.0073	mse	Replogle_K562essential	GEARS	CENPN	5000	2000	147	147	1
0.0267	mse	Replogle_K562essential	GEARS	CEP68	100	2000	68	68	1
0.0084	mse	Replogle_K562essential	GEARS	CEP68	5000	2000	68	68	1
0.0147	mse	Replogle_K562essential	GEARS	CEP152	100	2000	153	153	1
0.0058	mse	Replogle_K562essential	GEARS	CEP152	5000	2000	153	153	1
0.0574	mse	Replogle_K562essential	GEARS	CHCHD2	100	2000	90	90	1
0.0078	mse	Replogle_K562essential	GEARS	CHCHD2	5000	2000	90	90	1
0.0357	mse	Replogle_K562essential	GEARS	CHCHD4	100	2000	140	140	1
0.0069	mse	Replogle_K562essential	GEARS	CHCHD4	5000	2000	140	140	1
0.0237	mse	Replogle_K562essential	GEARS	CIAO1	100	2000	255	255	1
0.0056	mse	Replogle_K562essential	GEARS	CIAO1	5000	2000	255	255	1
0.012	mse	Replogle_K562essential	GEARS	CKAP5	100	2000	315	315	1
0.0058	mse	Replogle_K562essential	GEARS	CKAP5	5000	2000	315	315	1
0.0131	mse	Replogle_K562essential	GEARS	CMPK1	100	2000	173	173	1
0.006	mse	Replogle_K562essential	GEARS	CMPK1	5000	2000	173	173	1
0.0172	mse	Replogle_K562essential	GEARS	CNN2	100	2000	197	197	1
0.0074	mse	Replogle_K562essential	GEARS	CNN2	5000	2000	197	197	1
0.1312	mse	Replogle_K562essential	GEARS	CNOT1	100	2000	269	269	1
0.0159	mse	Replogle_K562essential	GEARS	CNOT1	5000	2000	269	269	1
0.0284	mse	Replogle_K562essential	GEARS	COPA	100	2000	243	243	1
0.0068	mse	Replogle_K562essential	GEARS	COPA	5000	2000	243	243	1
0.0389	mse	Replogle_K562essential	GEARS	COPE	100	2000	143	143	1
0.0098	mse	Replogle_K562essential	GEARS	COPE	5000	2000	143	143	1
0.0459	mse	Replogle_K562essential	GEARS	COPZ1	100	2000	207	207	1
0.0075	mse	Replogle_K562essential	GEARS	COPZ1	5000	2000	207	207	1
0.0366	mse	Replogle_K562essential	GEARS	COX7B	100	2000	120	120	1
0.008	mse	Replogle_K562essential	GEARS	COX7B	5000	2000	120	120	1
0.0482	mse	Replogle_K562essential	GEARS	COX15	100	2000	103	103	1
0.0082	mse	Replogle_K562essential	GEARS	COX15	5000	2000	103	103	1
0.0177	mse	Replogle_K562essential	GEARS	CPOX	100	2000	101	101	1
0.0088	mse	Replogle_K562essential	GEARS	CPOX	5000	2000	101	101	1
0.0223	mse	Replogle_K562essential	GEARS	CS	100	2000	222	222	1
0.0056	mse	Replogle_K562essential	GEARS	CS	5000	2000	222	222	1
0.1352	mse	Replogle_K562essential	GEARS	CSE1L	100	2000	432	432	1
0.014	mse	Replogle_K562essential	GEARS	CSE1L	5000	2000	432	432	1
0.0318	mse	Replogle_K562essential	GEARS	CUL2	100	2000	94	94	1
0.0064	mse	Replogle_K562essential	GEARS	CUL2	5000	2000	94	94	1
0.032	mse	Replogle_K562essential	GEARS	CWC25	100	2000	149	149	1
0.0093	mse	Replogle_K562essential	GEARS	CWC25	5000	2000	149	149	1
0.0216	mse	Replogle_K562essential	GEARS	CYC1	100	2000	98	98	1
0.0073	mse	Replogle_K562essential	GEARS	CYC1	5000	2000	98	98	1
0.0189	mse	Replogle_K562essential	GEARS	DCTN1	100	2000	197	197	1
0.0101	mse	Replogle_K562essential	GEARS	DCTN1	5000	2000	197	197	1
0.0204	mse	Replogle_K562essential	GEARS	DCTN2	100	2000	126	126	1
0.0067	mse	Replogle_K562essential	GEARS	DCTN2	5000	2000	126	126	1
0.1558	mse	Replogle_K562essential	GEARS	DDX18	100	2000	137	137	1
0.0136	mse	Replogle_K562essential	GEARS	DDX18	5000	2000	137	137	1
0.0199	mse	Replogle_K562essential	GEARS	DHX9	100	2000	92	92	1
0.0059	mse	Replogle_K562essential	GEARS	DHX9	5000	2000	92	92	1
0.0875	mse	Replogle_K562essential	GEARS	DHX15	100	2000	359	359	1
0.0107	mse	Replogle_K562essential	GEARS	DHX15	5000	2000	359	359	1
0.0288	mse	Replogle_K562essential	GEARS	DHX36	100	2000	269	269	1
0.0051	mse	Replogle_K562essential	GEARS	DHX36	5000	2000	269	269	1
0.0594	mse	Replogle_K562essential	GEARS	DHX37	100	2000	217	217	1
0.0073	mse	Replogle_K562essential	GEARS	DHX37	5000	2000	217	217	1
0.1712	mse	Replogle_K562essential	GEARS	DMAP1	100	2000	78	78	1
0.0143	mse	Replogle_K562essential	GEARS	DMAP1	5000	2000	78	78	1
0.1208	mse	Replogle_K562essential	GEARS	DNAJC19	100	2000	398	398	1
0.0095	mse	Replogle_K562essential	GEARS	DNAJC19	5000	2000	398	398	1
0.0375	mse	Replogle_K562essential	GEARS	DPH2	100	2000	164	164	1
0.0072	mse	Replogle_K562essential	GEARS	DPH2	5000	2000	164	164	1
0.0295	mse	Replogle_K562essential	GEARS	ECT2	100	2000	55	55	1
0.0104	mse	Replogle_K562essential	GEARS	ECT2	5000	2000	55	55	1
0.0972	mse	Replogle_K562essential	GEARS	EIF2B5	100	2000	461	461	1
0.0117	mse	Replogle_K562essential	GEARS	EIF2B5	5000	2000	461	461	1
0.0535	mse	Replogle_K562essential	GEARS	EIF3F	100	2000	67	67	1
0.0105	mse	Replogle_K562essential	GEARS	EIF3F	5000	2000	67	67	1
0.0588	mse	Replogle_K562essential	GEARS	EIF4G1	100	2000	372	372	1
0.0063	mse	Replogle_K562essential	GEARS	EIF4G1	5000	2000	372	372	1
0.0213	mse	Replogle_K562essential	GEARS	ELOVL1	100	2000	176	176	1
0.008	mse	Replogle_K562essential	GEARS	ELOVL1	5000	2000	176	176	1
0.0259	mse	Replogle_K562essential	GEARS	EMC4	100	2000	55	55	1
0.0091	mse	Replogle_K562essential	GEARS	EMC4	5000	2000	55	55	1
0.023	mse	Replogle_K562essential	GEARS	ERH	100	2000	86	86	1
0.0053	mse	Replogle_K562essential	GEARS	ERH	5000	2000	86	86	1
0.0276	mse	Replogle_K562essential	GEARS	EXOC2	100	2000	88	88	1
0.0098	mse	Replogle_K562essential	GEARS	EXOC2	5000	2000	88	88	1
0.029	mse	Replogle_K562essential	GEARS	EXOC5	100	2000	110	110	1
0.008	mse	Replogle_K562essential	GEARS	EXOC5	5000	2000	110	110	1
0.1127	mse	Replogle_K562essential	GEARS	EXOSC2	100	2000	226	226	1
0.0139	mse	Replogle_K562essential	GEARS	EXOSC2	5000	2000	226	226	1
0.1391	mse	Replogle_K562essential	GEARS	EXOSC3	100	2000	53	53	1
0.0207	mse	Replogle_K562essential	GEARS	EXOSC3	5000	2000	53	53	1
0.039	mse	Replogle_K562essential	GEARS	EXOSC7	100	2000	113	113	1
0.014	mse	Replogle_K562essential	GEARS	EXOSC7	5000	2000	113	113	1
0.0826	mse	Replogle_K562essential	GEARS	FAM136A	100	2000	50	50	1
0.0148	mse	Replogle_K562essential	GEARS	FAM136A	5000	2000	50	50	1
0.0174	mse	Replogle_K562essential	GEARS	FDXR	100	2000	140	140	1
0.006	mse	Replogle_K562essential	GEARS	FDXR	5000	2000	140	140	1
0.2831	mse	Replogle_K562essential	GEARS	GAB2	100	2000	674	674	1
0.0118	mse	Replogle_K562essential	GEARS	GAB2	5000	2000	674	674	1
0.0182	mse	Replogle_K562essential	GEARS	GAK	100	2000	167	167	1
0.0079	mse	Replogle_K562essential	GEARS	GAK	5000	2000	167	167	1
0.0989	mse	Replogle_K562essential	GEARS	GBF1	100	2000	161	161	1
0.0091	mse	Replogle_K562essential	GEARS	GBF1	5000	2000	161	161	1
0.0283	mse	Replogle_K562essential	GEARS	GFER	100	2000	222	222	1
0.0047	mse	Replogle_K562essential	GEARS	GFER	5000	2000	222	222	1
0.0428	mse	Replogle_K562essential	GEARS	GFM1	100	2000	240	240	1
0.0113	mse	Replogle_K562essential	GEARS	GFM1	5000	2000	240	240	1
0.043	mse	Replogle_K562essential	GEARS	GINS4	100	2000	60	60	1
0.0108	mse	Replogle_K562essential	GEARS	GINS4	5000	2000	60	60	1
0.0347	mse	Replogle_K562essential	GEARS	GLE1	100	2000	57	57	1
0.0086	mse	Replogle_K562essential	GEARS	GLE1	5000	2000	57	57	1
0.0332	mse	Replogle_K562essential	GEARS	GLRX3	100	2000	136	136	1
0.0088	mse	Replogle_K562essential	GEARS	GLRX3	5000	2000	136	136	1
0.03	mse	Replogle_K562essential	GEARS	GNB1L	100	2000	76	76	1
0.009	mse	Replogle_K562essential	GEARS	GNB1L	5000	2000	76	76	1
0.0231	mse	Replogle_K562essential	GEARS	GNPNAT1	100	2000	112	112	1
0.0066	mse	Replogle_K562essential	GEARS	GNPNAT1	5000	2000	112	112	1
0.0184	mse	Replogle_K562essential	GEARS	GOLT1B	100	2000	279	279	1
0.0041	mse	Replogle_K562essential	GEARS	GOLT1B	5000	2000	279	279	1
0.0072	mse	Replogle_K562essential	GEARS	GON4L	100	2000	237	237	1
0.0044	mse	Replogle_K562essential	GEARS	GON4L	5000	2000	237	237	1
0.0269	mse	Replogle_K562essential	GEARS	GPS1	100	2000	431	431	1
0.0078	mse	Replogle_K562essential	GEARS	GPS1	5000	2000	431	431	1
0.0588	mse	Replogle_K562essential	GEARS	GRPEL1	100	2000	123	123	1
0.0068	mse	Replogle_K562essential	GEARS	GRPEL1	5000	2000	123	123	1
0.0582	mse	Replogle_K562essential	GEARS	GTF2F2	100	2000	59	59	1
0.0106	mse	Replogle_K562essential	GEARS	GTF2F2	5000	2000	59	59	1
0.0241	mse	Replogle_K562essential	GEARS	GTF2H3	100	2000	76	76	1
0.0101	mse	Replogle_K562essential	GEARS	GTF2H3	5000	2000	76	76	1
0.015	mse	Replogle_K562essential	GEARS	GTF3C6	100	2000	243	243	1
0.004	mse	Replogle_K562essential	GEARS	GTF3C6	5000	2000	243	243	1
0.0144	mse	Replogle_K562essential	GEARS	HAUS5	100	2000	160	160	1
0.0061	mse	Replogle_K562essential	GEARS	HAUS5	5000	2000	160	160	1
0.0525	mse	Replogle_K562essential	GEARS	HCFC1	100	2000	55	55	1
0.0119	mse	Replogle_K562essential	GEARS	HCFC1	5000	2000	55	55	1
0.0466	mse	Replogle_K562essential	GEARS	HGS	100	2000	99	99	1
0.0085	mse	Replogle_K562essential	GEARS	HGS	5000	2000	99	99	1
0.0173	mse	Replogle_K562essential	GEARS	HIRA	100	2000	341	341	1
0.0057	mse	Replogle_K562essential	GEARS	HIRA	5000	2000	341	341	1
0.0474	mse	Replogle_K562essential	GEARS	HNRNPL	100	2000	80	80	1
0.0121	mse	Replogle_K562essential	GEARS	HNRNPL	5000	2000	80	80	1
0.0379	mse	Replogle_K562essential	GEARS	HNRNPR	100	2000	149	149	1
0.0171	mse	Replogle_K562essential	GEARS	HNRNPR	5000	2000	149	149	1
0.0572	mse	Replogle_K562essential	GEARS	HSP90B1	100	2000	114	114	1
0.0127	mse	Replogle_K562essential	GEARS	HSP90B1	5000	2000	114	114	1
0.0334	mse	Replogle_K562essential	GEARS	HUS1	100	2000	201	201	1
0.0079	mse	Replogle_K562essential	GEARS	HUS1	5000	2000	201	201	1
0.0203	mse	Replogle_K562essential	GEARS	ICE1	100	2000	429	429	1
0.0043	mse	Replogle_K562essential	GEARS	ICE1	5000	2000	429	429	1
0.0141	mse	Replogle_K562essential	GEARS	IK	100	2000	289	289	1
0.0041	mse	Replogle_K562essential	GEARS	IK	5000	2000	289	289	1
0.0389	mse	Replogle_K562essential	GEARS	IPO7	100	2000	75	75	1
0.0084	mse	Replogle_K562essential	GEARS	IPO7	5000	2000	75	75	1
0.031	mse	Replogle_K562essential	GEARS	IPO11	100	2000	72	72	1
0.0084	mse	Replogle_K562essential	GEARS	IPO11	5000	2000	72	72	1
0.011	mse	Replogle_K562essential	GEARS	ISCA2	100	2000	232	232	1
0.0032	mse	Replogle_K562essential	GEARS	ISCA2	5000	2000	232	232	1
0.0116	mse	Replogle_K562essential	GEARS	JMJD6	100	2000	193	193	1
0.0048	mse	Replogle_K562essential	GEARS	JMJD6	5000	2000	193	193	1
0.0084	mse	Replogle_K562essential	GEARS	KIF11	100	2000	974	974	1
0.0052	mse	Replogle_K562essential	GEARS	KIF11	5000	2000	974	974	1
0.0614	mse	Replogle_K562essential	GEARS	KIF20A	100	2000	96	96	1
0.0079	mse	Replogle_K562essential	GEARS	KIF20A	5000	2000	96	96	1
0.0226	mse	Replogle_K562essential	GEARS	KIN	100	2000	160	160	1
0.0062	mse	Replogle_K562essential	GEARS	KIN	5000	2000	160	160	1
0.1172	mse	Replogle_K562essential	GEARS	KRR1	100	2000	449	449	1
0.0081	mse	Replogle_K562essential	GEARS	KRR1	5000	2000	449	449	1
0.0234	mse	Replogle_K562essential	GEARS	KXD1	100	2000	101	101	1
0.0075	mse	Replogle_K562essential	GEARS	KXD1	5000	2000	101	101	1
0.0344	mse	Replogle_K562essential	GEARS	LETM1	100	2000	124	124	1
0.0083	mse	Replogle_K562essential	GEARS	LETM1	5000	2000	124	124	1
0.0191	mse	Replogle_K562essential	GEARS	LRR1	100	2000	122	122	1
0.0069	mse	Replogle_K562essential	GEARS	LRR1	5000	2000	122	122	1
0.0685	mse	Replogle_K562essential	GEARS	LSM7	100	2000	140	140	1
0.0132	mse	Replogle_K562essential	GEARS	LSM7	5000	2000	140	140	1
0.0318	mse	Replogle_K562essential	GEARS	LSM12	100	2000	63	63	1
0.0111	mse	Replogle_K562essential	GEARS	LSM12	5000	2000	63	63	1
0.0935	mse	Replogle_K562essential	GEARS	LTV1	100	2000	318	318	1
0.0105	mse	Replogle_K562essential	GEARS	LTV1	5000	2000	318	318	1
0.0448	mse	Replogle_K562essential	GEARS	MAGOH	100	2000	242	242	1
0.0089	mse	Replogle_K562essential	GEARS	MAGOH	5000	2000	242	242	1
0.014	mse	Replogle_K562essential	GEARS	MARS2	100	2000	75	75	1
0.009	mse	Replogle_K562essential	GEARS	MARS2	5000	2000	75	75	1
0.0634	mse	Replogle_K562essential	GEARS	MAT2A	100	2000	52	52	1
0.0131	mse	Replogle_K562essential	GEARS	MAT2A	5000	2000	52	52	1
0.0434	mse	Replogle_K562essential	GEARS	MAU2	100	2000	66	66	1
0.0087	mse	Replogle_K562essential	GEARS	MAU2	5000	2000	66	66	1
0.0304	mse	Replogle_K562essential	GEARS	MBTPS2	100	2000	214	214	1
0.0049	mse	Replogle_K562essential	GEARS	MBTPS2	5000	2000	214	214	1
0.0563	mse	Replogle_K562essential	GEARS	MCM2	100	2000	123	123	1
0.0065	mse	Replogle_K562essential	GEARS	MCM2	5000	2000	123	123	1
0.0344	mse	Replogle_K562essential	GEARS	MCM5	100	2000	90	90	1
0.0081	mse	Replogle_K562essential	GEARS	MCM5	5000	2000	90	90	1
0.0419	mse	Replogle_K562essential	GEARS	MDN1	100	2000	84	84	1
0.0078	mse	Replogle_K562essential	GEARS	MDN1	5000	2000	84	84	1
0.0699	mse	Replogle_K562essential	GEARS	MED4	100	2000	66	66	1
0.0178	mse	Replogle_K562essential	GEARS	MED4	5000	2000	66	66	1
0.0395	mse	Replogle_K562essential	GEARS	MED17	100	2000	151	151	1
0.0138	mse	Replogle_K562essential	GEARS	MED17	5000	2000	151	151	1
0.0725	mse	Replogle_K562essential	GEARS	MED30	100	2000	288	288	1
0.0152	mse	Replogle_K562essential	GEARS	MED30	5000	2000	288	288	1
0.0777	mse	Replogle_K562essential	GEARS	METTL3	100	2000	138	138	1
0.0107	mse	Replogle_K562essential	GEARS	METTL3	5000	2000	138	138	1
0.0285	mse	Replogle_K562essential	GEARS	METTL17	100	2000	122	122	1
0.0067	mse	Replogle_K562essential	GEARS	METTL17	5000	2000	122	122	1
0.0302	mse	Replogle_K562essential	GEARS	MNAT1	100	2000	85	85	1
0.011	mse	Replogle_K562essential	GEARS	MNAT1	5000	2000	85	85	1
0.0314	mse	Replogle_K562essential	GEARS	MRPL13	100	2000	87	87	1
0.0053	mse	Replogle_K562essential	GEARS	MRPL13	5000	2000	87	87	1
0.0339	mse	Replogle_K562essential	GEARS	MRPL16	100	2000	85	85	1
0.0095	mse	Replogle_K562essential	GEARS	MRPL16	5000	2000	85	85	1
0.0405	mse	Replogle_K562essential	GEARS	MRPL17	100	2000	99	99	1
0.0092	mse	Replogle_K562essential	GEARS	MRPL17	5000	2000	99	99	1
0.0376	mse	Replogle_K562essential	GEARS	MRPL22	100	2000	96	96	1
0.0089	mse	Replogle_K562essential	GEARS	MRPL22	5000	2000	96	96	1
0.0251	mse	Replogle_K562essential	GEARS	MRPL24	100	2000	193	193	1
0.0076	mse	Replogle_K562essential	GEARS	MRPL24	5000	2000	193	193	1
0.0455	mse	Replogle_K562essential	GEARS	MRPL39	100	2000	154	154	1
0.0075	mse	Replogle_K562essential	GEARS	MRPL39	5000	2000	154	154	1
0.0285	mse	Replogle_K562essential	GEARS	MRPL50	100	2000	171	171	1
0.0088	mse	Replogle_K562essential	GEARS	MRPL50	5000	2000	171	171	1
0.0229	mse	Replogle_K562essential	GEARS	MRPL54	100	2000	142	142	1
0.0082	mse	Replogle_K562essential	GEARS	MRPL54	5000	2000	142	142	1
0.0304	mse	Replogle_K562essential	GEARS	MRPL55	100	2000	170	170	1
0.0079	mse	Replogle_K562essential	GEARS	MRPL55	5000	2000	170	170	1
0.0295	mse	Replogle_K562essential	GEARS	MRPS10	100	2000	121	121	1
0.008	mse	Replogle_K562essential	GEARS	MRPS10	5000	2000	121	121	1
0.041	mse	Replogle_K562essential	GEARS	MRPS18B	100	2000	59	59	1
0.0097	mse	Replogle_K562essential	GEARS	MRPS18B	5000	2000	59	59	1
0.0269	mse	Replogle_K562essential	GEARS	MRPS24	100	2000	145	145	1
0.0068	mse	Replogle_K562essential	GEARS	MRPS24	5000	2000	145	145	1
0.0296	mse	Replogle_K562essential	GEARS	MRPS25	100	2000	99	99	1
0.0092	mse	Replogle_K562essential	GEARS	MRPS25	5000	2000	99	99	1
0.0197	mse	Replogle_K562essential	GEARS	MRPS31	100	2000	107	107	1
0.0068	mse	Replogle_K562essential	GEARS	MRPS31	5000	2000	107	107	1
0.0214	mse	Replogle_K562essential	GEARS	MRTO4	100	2000	83	83	1
0.0053	mse	Replogle_K562essential	GEARS	MRTO4	5000	2000	83	83	1
0.0106	mse	Replogle_K562essential	GEARS	MSRB1	100	2000	205	205	1
0.0059	mse	Replogle_K562essential	GEARS	MSRB1	5000	2000	205	205	1
0.0507	mse	Replogle_K562essential	GEARS	MYBBP1A	100	2000	109	109	1
0.0078	mse	Replogle_K562essential	GEARS	MYBBP1A	5000	2000	109	109	1
0.0407	mse	Replogle_K562essential	GEARS	MYC	100	2000	74	74	1
0.0085	mse	Replogle_K562essential	GEARS	MYC	5000	2000	74	74	1
0.0293	mse	Replogle_K562essential	GEARS	MZF1	100	2000	128	128	1
0.0111	mse	Replogle_K562essential	GEARS	MZF1	5000	2000	128	128	1
0.0294	mse	Replogle_K562essential	GEARS	NAA35	100	2000	193	193	1
0.0081	mse	Replogle_K562essential	GEARS	NAA35	5000	2000	193	193	1
0.0529	mse	Replogle_K562essential	GEARS	NDUFA4	100	2000	86	86	1
0.0077	mse	Replogle_K562essential	GEARS	NDUFA4	5000	2000	86	86	1
0.0246	mse	Replogle_K562essential	GEARS	NDUFAF3	100	2000	81	81	1
0.0059	mse	Replogle_K562essential	GEARS	NDUFAF3	5000	2000	81	81	1
0.0189	mse	Replogle_K562essential	GEARS	NDUFB6	100	2000	190	190	1
0.0044	mse	Replogle_K562essential	GEARS	NDUFB6	5000	2000	190	190	1
0.0229	mse	Replogle_K562essential	GEARS	NFS1	100	2000	82	82	1
0.0074	mse	Replogle_K562essential	GEARS	NFS1	5000	2000	82	82	1
0.0136	mse	Replogle_K562essential	GEARS	NISCH	100	2000	144	144	1
0.0063	mse	Replogle_K562essential	GEARS	NISCH	5000	2000	144	144	1
0.0181	mse	Replogle_K562essential	GEARS	NOP9	100	2000	78	78	1
0.0068	mse	Replogle_K562essential	GEARS	NOP9	5000	2000	78	78	1
0.0199	mse	Replogle_K562essential	GEARS	NPM3	100	2000	62	62	1
0.0057	mse	Replogle_K562essential	GEARS	NPM3	5000	2000	62	62	1
0.0111	mse	Replogle_K562essential	GEARS	NSF	100	2000	165	165	1
0.0063	mse	Replogle_K562essential	GEARS	NSF	5000	2000	165	165	1
0.0174	mse	Replogle_K562essential	GEARS	NUBP1	100	2000	152	152	1
0.0055	mse	Replogle_K562essential	GEARS	NUBP1	5000	2000	152	152	1
0.1239	mse	Replogle_K562essential	GEARS	NUDT21	100	2000	67	67	1
0.017	mse	Replogle_K562essential	GEARS	NUDT21	5000	2000	67	67	1
0.0345	mse	Replogle_K562essential	GEARS	NUFIP1	100	2000	63	63	1
0.0082	mse	Replogle_K562essential	GEARS	NUFIP1	5000	2000	63	63	1
0.0452	mse	Replogle_K562essential	GEARS	NVL	100	2000	110	110	1
0.006	mse	Replogle_K562essential	GEARS	NVL	5000	2000	110	110	1
0.1025	mse	Replogle_K562essential	GEARS	OPA1	100	2000	60	60	1
0.0302	mse	Replogle_K562essential	GEARS	OPA1	5000	2000	60	60	1
0.0143	mse	Replogle_K562essential	GEARS	ORC3	100	2000	181	181	1
0.0056	mse	Replogle_K562essential	GEARS	ORC3	5000	2000	181	181	1
0.0579	mse	Replogle_K562essential	GEARS	OXA1L	100	2000	344	344	1
0.0061	mse	Replogle_K562essential	GEARS	OXA1L	5000	2000	344	344	1
0.0739	mse	Replogle_K562essential	GEARS	PABPN1	100	2000	148	148	1
0.0101	mse	Replogle_K562essential	GEARS	PABPN1	5000	2000	148	148	1
0.0137	mse	Replogle_K562essential	GEARS	PALB2	100	2000	97	97	1
0.0071	mse	Replogle_K562essential	GEARS	PALB2	5000	2000	97	97	1
0.0864	mse	Replogle_K562essential	GEARS	PAM16	100	2000	56	56	1
0.0113	mse	Replogle_K562essential	GEARS	PAM16	5000	2000	56	56	1
0.0159	mse	Replogle_K562essential	GEARS	PARN	100	2000	123	123	1
0.0072	mse	Replogle_K562essential	GEARS	PARN	5000	2000	123	123	1
0.0522	mse	Replogle_K562essential	GEARS	PCF11	100	2000	499	499	1
0.0069	mse	Replogle_K562essential	GEARS	PCF11	5000	2000	499	499	1
0.0191	mse	Replogle_K562essential	GEARS	PDCD6	100	2000	203	203	1
0.006	mse	Replogle_K562essential	GEARS	PDCD6	5000	2000	203	203	1
0.0216	mse	Replogle_K562essential	GEARS	PELO	100	2000	286	286	1
0.0046	mse	Replogle_K562essential	GEARS	PELO	5000	2000	286	286	1
0.0306	mse	Replogle_K562essential	GEARS	PEX1	100	2000	53	53	1
0.0098	mse	Replogle_K562essential	GEARS	PEX1	5000	2000	53	53	1
0.0454	mse	Replogle_K562essential	GEARS	PFDN5	100	2000	110	110	1
0.0069	mse	Replogle_K562essential	GEARS	PFDN5	5000	2000	110	110	1
0.0344	mse	Replogle_K562essential	GEARS	PGAM1	100	2000	160	160	1
0.0067	mse	Replogle_K562essential	GEARS	PGAM1	5000	2000	160	160	1
0.0429	mse	Replogle_K562essential	GEARS	PGD	100	2000	115	115	1
0.0079	mse	Replogle_K562essential	GEARS	PGD	5000	2000	115	115	1
0.0263	mse	Replogle_K562essential	GEARS	PHAX	100	2000	412	412	1
0.0046	mse	Replogle_K562essential	GEARS	PHAX	5000	2000	412	412	1
0.0451	mse	Replogle_K562essential	GEARS	PMPCA	100	2000	140	140	1
0.0096	mse	Replogle_K562essential	GEARS	PMPCA	5000	2000	140	140	1
0.1045	mse	Replogle_K562essential	GEARS	PNO1	100	2000	134	134	1
0.0095	mse	Replogle_K562essential	GEARS	PNO1	5000	2000	134	134	1
0.0447	mse	Replogle_K562essential	GEARS	POLR2C	100	2000	185	185	1
0.0088	mse	Replogle_K562essential	GEARS	POLR2C	5000	2000	185	185	1
0.1147	mse	Replogle_K562essential	GEARS	POLR2H	100	2000	102	102	1
0.0143	mse	Replogle_K562essential	GEARS	POLR2H	5000	2000	102	102	1
0.0188	mse	Replogle_K562essential	GEARS	POLR3E	100	2000	221	221	1
0.0057	mse	Replogle_K562essential	GEARS	POLR3E	5000	2000	221	221	1
0.0155	mse	Replogle_K562essential	GEARS	POLRMT	100	2000	214	214	1
0.0051	mse	Replogle_K562essential	GEARS	POLRMT	5000	2000	214	214	1
0.0725	mse	Replogle_K562essential	GEARS	POP1	100	2000	84	84	1
0.0108	mse	Replogle_K562essential	GEARS	POP1	5000	2000	84	84	1
0.0791	mse	Replogle_K562essential	GEARS	POP5	100	2000	56	56	1
0.0118	mse	Replogle_K562essential	GEARS	POP5	5000	2000	56	56	1
0.0505	mse	Replogle_K562essential	GEARS	PPIA	100	2000	158	158	1
0.0071	mse	Replogle_K562essential	GEARS	PPIA	5000	2000	158	158	1
0.0292	mse	Replogle_K562essential	GEARS	PPIH	100	2000	114	114	1
0.0069	mse	Replogle_K562essential	GEARS	PPIH	5000	2000	114	114	1
0.0218	mse	Replogle_K562essential	GEARS	PPIL2	100	2000	130	130	1
0.0068	mse	Replogle_K562essential	GEARS	PPIL2	5000	2000	130	130	1
0.0146	mse	Replogle_K562essential	GEARS	PPP1R12A	100	2000	179	179	1
0.0052	mse	Replogle_K562essential	GEARS	PPP1R12A	5000	2000	179	179	1
0.0645	mse	Replogle_K562essential	GEARS	PRMT1	100	2000	58	58	1
0.0136	mse	Replogle_K562essential	GEARS	PRMT1	5000	2000	58	58	1
0.0454	mse	Replogle_K562essential	GEARS	PRPF18	100	2000	268	268	1
0.0109	mse	Replogle_K562essential	GEARS	PRPF18	5000	2000	268	268	1
0.04	mse	Replogle_K562essential	GEARS	PRPF19	100	2000	112	112	1
